item_id,city_id,subarea_id,object_type,object_id,attribute,status,source_id,source_revision,source_sha256,unknown_reason,verification_method,verification_target.label,verification_target.receipt_path,verification_target.dataset_ids,verification_target.note,priority_rank,priority_rule,exposure_flags,human_fields.assignee,human_fields.due,human_fields.result,human_fields.note,export_ready,internal_use_only
fujisawa_enoshima:edge:FJ-OSM-E-0D2835DBF8B3A7CC:damage_state,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-0D2835DBF8B3A7CC,damage_state,UNKNOWN,,,,UNKNOWN_HAZARD_EXPOSURE_ONLY,DOCUMENT_REVIEW,NO_TARGET_IN_RECEIPTS,reports/M7_ALL_EDGE_EVIDENCE_READINESS_V2.json,[],,1,PILOT_EDGE,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,false,false
fujisawa_enoshima:edge:FJ-OSM-E-0D2835DBF8B3A7CC:debris_present,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-0D2835DBF8B3A7CC,debris_present,UNKNOWN,,,,UNKNOWN,DOCUMENT_REVIEW,NO_TARGET_IN_RECEIPTS,reports/M7_ALL_EDGE_EVIDENCE_READINESS_V2.json,[],,1,PILOT_EDGE,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,false,false
fujisawa_enoshima:edge:FJ-OSM-E-0D2835DBF8B3A7CC:hazard_data_status,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-0D2835DBF8B3A7CC,hazard_data_status,UNKNOWN,,,,UNKNOWN,OFFICIAL_QUERY,道路管理者の通行規制情報（京都市／神奈川県・藤沢市）,inputs/staging/M7-CLOSURE-STATUS-RECEIPTS-V1/closure_and_hazard_status_receipts.json,[],no accepted building-level or edge-level hazard state artifact; exposure-only join exists,1,PILOT_EDGE,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,true,false
fujisawa_enoshima:edge:FJ-OSM-E-0D2835DBF8B3A7CC:height_m,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-0D2835DBF8B3A7CC,height_m,UNKNOWN,,,,OFFICIAL_DIRECT_HEIGHT_CANDIDATE_NOT_FROZEN,DOCUMENT_REVIEW,NO_TARGET_IN_RECEIPTS,reports/M7_ALL_EDGE_EVIDENCE_READINESS_V2.json,[],,1,PILOT_EDGE,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,false,false
fujisawa_enoshima:edge:FJ-OSM-E-0D2835DBF8B3A7CC:official_closure,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-0D2835DBF8B3A7CC,official_closure,UNKNOWN,,,,NONE_BOUNDED_CHECK_PENDING,OFFICIAL_QUERY,道路管理者の通行規制情報（京都市／神奈川県・藤沢市）,inputs/staging/M7-CLOSURE-STATUS-RECEIPTS-V1/closure_and_hazard_status_receipts.json,[],None ≠ False. Set False only with an authoritative receipt.,1,PILOT_EDGE,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,true,false
fujisawa_enoshima:edge:FJ-OSM-E-0D2835DBF8B3A7CC:setback_m,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-0D2835DBF8B3A7CC,setback_m,UNKNOWN,,,,PROXY_NOT_SETBACK,FIELD_MEASUREMENT,江の島周辺歩行区間（FJ hash id 0D2835DBF8B3A7CC; OSM way UNKNOWN_LOOKUP_REQUIRED）／街路名は未検証,reports/M7_PILOT_FIELD_MEASUREMENT_PLAN.csv,[],"3 stations (rule: 10m間隔＋両端点、最低3点; edge_length_m_approx=7.6, geometry_length_m=7.7) / レーザー距離計 class2 (±1.5mm) + 5mテープ（バックアップ）（PROPOSAL）",1,PILOT_EDGE,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,true,false
fujisawa_enoshima:edge:FJ-OSM-E-0D2835DBF8B3A7CC:side_coverage,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-0D2835DBF8B3A7CC,side_coverage,UNKNOWN,,,,PACKAGE_COMPLETE_WITHIN_30M_BUFFER_REAL_WORLD_UNVERIFIED,DOCUMENT_REVIEW,NO_TARGET_IN_RECEIPTS,reports/M7_ALL_EDGE_EVIDENCE_READINESS_V2.json,[],,1,PILOT_EDGE,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,false,false
fujisawa_enoshima:edge:FJ-OSM-E-215A5178BF215505:clear_width_m,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-215A5178BF215505,clear_width_m,UNKNOWN,,,,MISSING_FIELD_MEASUREMENT_DEFERRED,FIELD_MEASUREMENT,江の島周辺歩行区間（FJ hash id 215A5178BF215505; OSM way UNKNOWN_LOOKUP_REQUIRED）／街路名は未検証,reports/M7_PILOT_FIELD_MEASUREMENT_PLAN.csv,[],"5 stations (rule: 10m間隔＋両端点、最低3点; edge_length_m_approx=36.2, geometry_length_m=36.4) / レーザー距離計 class2 (±1.5mm) + 5mテープ（バックアップ）（PROPOSAL）",1,PILOT_EDGE,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,true,false
fujisawa_enoshima:edge:FJ-OSM-E-215A5178BF215505:damage_state,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-215A5178BF215505,damage_state,UNKNOWN,,,,UNKNOWN_HAZARD_EXPOSURE_ONLY,DOCUMENT_REVIEW,NO_TARGET_IN_RECEIPTS,reports/M7_ALL_EDGE_EVIDENCE_READINESS_V2.json,[],,1,PILOT_EDGE,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,false,false
fujisawa_enoshima:edge:FJ-OSM-E-215A5178BF215505:debris_present,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-215A5178BF215505,debris_present,UNKNOWN,,,,UNKNOWN,DOCUMENT_REVIEW,NO_TARGET_IN_RECEIPTS,reports/M7_ALL_EDGE_EVIDENCE_READINESS_V2.json,[],,1,PILOT_EDGE,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,false,false
fujisawa_enoshima:edge:FJ-OSM-E-215A5178BF215505:hazard_data_status,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-215A5178BF215505,hazard_data_status,UNKNOWN,,,,UNKNOWN,OFFICIAL_QUERY,道路管理者の通行規制情報（京都市／神奈川県・藤沢市）,inputs/staging/M7-CLOSURE-STATUS-RECEIPTS-V1/closure_and_hazard_status_receipts.json,[],no accepted building-level or edge-level hazard state artifact; exposure-only join exists,1,PILOT_EDGE,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,true,false
fujisawa_enoshima:edge:FJ-OSM-E-215A5178BF215505:height_m,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-215A5178BF215505,height_m,NOT_CONNECTED,,,,NO_CANDIDATE_IN_PACKAGE_BUFFER,DOCUMENT_REVIEW,NO_TARGET_IN_RECEIPTS,reports/M7_ALL_EDGE_EVIDENCE_READINESS_V2.json,[],,1,PILOT_EDGE,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,false,false
fujisawa_enoshima:edge:FJ-OSM-E-215A5178BF215505:official_closure,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-215A5178BF215505,official_closure,UNKNOWN,,,,NONE_BOUNDED_CHECK_PENDING,OFFICIAL_QUERY,道路管理者の通行規制情報（京都市／神奈川県・藤沢市）,inputs/staging/M7-CLOSURE-STATUS-RECEIPTS-V1/closure_and_hazard_status_receipts.json,[],None ≠ False. Set False only with an authoritative receipt.,1,PILOT_EDGE,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,true,false
fujisawa_enoshima:edge:FJ-OSM-E-215A5178BF215505:setback_m,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-215A5178BF215505,setback_m,UNKNOWN,,,,UNKNOWN,FIELD_MEASUREMENT,江の島周辺歩行区間（FJ hash id 215A5178BF215505; OSM way UNKNOWN_LOOKUP_REQUIRED）／街路名は未検証,reports/M7_PILOT_FIELD_MEASUREMENT_PLAN.csv,[],"5 stations (rule: 10m間隔＋両端点、最低3点; edge_length_m_approx=36.2, geometry_length_m=36.4) / レーザー距離計 class2 (±1.5mm) + 5mテープ（バックアップ）（PROPOSAL）",1,PILOT_EDGE,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,true,false
fujisawa_enoshima:edge:FJ-OSM-E-215A5178BF215505:side_coverage,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-215A5178BF215505,side_coverage,UNKNOWN,,,,PACKAGE_COMPLETE_WITHIN_30M_BUFFER_REAL_WORLD_UNVERIFIED,DOCUMENT_REVIEW,NO_TARGET_IN_RECEIPTS,reports/M7_ALL_EDGE_EVIDENCE_READINESS_V2.json,[],,1,PILOT_EDGE,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,false,false
fujisawa_enoshima:edge:FJ-OSM-E-32EA7FD65F7F2373:clear_width_m,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-32EA7FD65F7F2373,clear_width_m,UNKNOWN,,,,MISSING_FIELD_MEASUREMENT_DEFERRED,FIELD_MEASUREMENT,NO_TARGET_IN_RECEIPTS,reports/M7_ALL_EDGE_EVIDENCE_READINESS_V2.json,[],,3,DEFAULT,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,false,false
fujisawa_enoshima:edge:FJ-OSM-E-32EA7FD65F7F2373:damage_state,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-32EA7FD65F7F2373,damage_state,UNKNOWN,,,,UNKNOWN,DOCUMENT_REVIEW,NO_TARGET_IN_RECEIPTS,reports/M7_ALL_EDGE_EVIDENCE_READINESS_V2.json,[],,3,DEFAULT,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,false,false
fujisawa_enoshima:edge:FJ-OSM-E-32EA7FD65F7F2373:debris_present,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-32EA7FD65F7F2373,debris_present,UNKNOWN,,,,UNKNOWN,DOCUMENT_REVIEW,NO_TARGET_IN_RECEIPTS,reports/M7_ALL_EDGE_EVIDENCE_READINESS_V2.json,[],,3,DEFAULT,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,false,false
fujisawa_enoshima:edge:FJ-OSM-E-32EA7FD65F7F2373:hazard_data_status,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-32EA7FD65F7F2373,hazard_data_status,UNKNOWN,,,,UNKNOWN,OFFICIAL_QUERY,NO_TARGET_IN_RECEIPTS,reports/M7_ALL_EDGE_EVIDENCE_READINESS_V2.json,[],,3,DEFAULT,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,false,false
fujisawa_enoshima:edge:FJ-OSM-E-32EA7FD65F7F2373:height_m,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-32EA7FD65F7F2373,height_m,NOT_CONNECTED,,,,NOT_ENUMERATED,DOCUMENT_REVIEW,NO_TARGET_IN_RECEIPTS,reports/M7_ALL_EDGE_EVIDENCE_READINESS_V2.json,[],,3,DEFAULT,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,false,false
fujisawa_enoshima:edge:FJ-OSM-E-32EA7FD65F7F2373:official_closure,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-32EA7FD65F7F2373,official_closure,UNKNOWN,,,,STRUCTURAL_VALUE_WITHOUT_EVIDENCE,OFFICIAL_QUERY,NO_TARGET_IN_RECEIPTS,reports/M7_ALL_EDGE_EVIDENCE_READINESS_V2.json,[],,3,DEFAULT,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,false,false
fujisawa_enoshima:edge:FJ-OSM-E-32EA7FD65F7F2373:setback_m,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-32EA7FD65F7F2373,setback_m,UNKNOWN,,,,UNKNOWN,FIELD_MEASUREMENT,NO_TARGET_IN_RECEIPTS,reports/M7_ALL_EDGE_EVIDENCE_READINESS_V2.json,[],,3,DEFAULT,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,false,false
fujisawa_enoshima:edge:FJ-OSM-E-32EA7FD65F7F2373:side_coverage,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-32EA7FD65F7F2373,side_coverage,NOT_CONNECTED,,,,NOT_ENUMERATED,DOCUMENT_REVIEW,NO_TARGET_IN_RECEIPTS,reports/M7_ALL_EDGE_EVIDENCE_READINESS_V2.json,[],,3,DEFAULT,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,false,false
fujisawa_enoshima:edge:FJ-OSM-E-42405D906C055F26:clear_width_m,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-42405D906C055F26,clear_width_m,UNKNOWN,,,,MISSING_FIELD_MEASUREMENT_DEFERRED,FIELD_MEASUREMENT,NO_TARGET_IN_RECEIPTS,reports/M7_ALL_EDGE_EVIDENCE_READINESS_V2.json,[],,3,DEFAULT,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,false,false
fujisawa_enoshima:edge:FJ-OSM-E-42405D906C055F26:damage_state,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-42405D906C055F26,damage_state,UNKNOWN,,,,UNKNOWN,DOCUMENT_REVIEW,NO_TARGET_IN_RECEIPTS,reports/M7_ALL_EDGE_EVIDENCE_READINESS_V2.json,[],,3,DEFAULT,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,false,false
fujisawa_enoshima:edge:FJ-OSM-E-42405D906C055F26:debris_present,fujisawa_enoshima,SUBAREA_NOT_ASSIGNED_IN_RECEIPTS,edge,FJ-OSM-E-42405D906C055F26,debris_present,UNKNOWN,,,,UNKNOWN,DOCUMENT_REVIEW,NO_TARGET_IN_RECEIPTS,reports/M7_ALL_EDGE_EVIDENCE_READINESS_V2.json,[],,3,DEFAULT,"{""status"":""PUBLIC_PAYLOAD_EXCLUDED"",""reason"":""PROVIDER_PUBLIC_REDISTRIBUTION_BINDING_NOT_FOUND_PUBLIC_ROWS_EXCLUDED"",""records"":null,""a31b_overlap_counts"":null,""landslide"":""PUBLIC_PAYLOAD_EXCLUDED"",""earthquake"":""PUBLIC_PAYLOAD_EXCLUDED"",""liquefaction"":""NOT_CONNECTED"",""tsunami"":""NOT_CONNECTED"",""note"":""露出は被害ではない。damage_state・debris_present・official_closure・通行可否を導出しない。""}",,,,,false,false
