city_id,edge_id,deep_pilot,status,m7_evidence_ready,m7_computed,cv2_clear_width_m,cv2_height_m,cv2_setback_m,cv2_damage_state,cv2_debris_present,cv2_official_closure,cv2_hazard_data_status,cv2_side_coverage,cv2_height_candidates,cv2_building_candidates
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584215:nodes-000605415036-001332356080,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584215:nodes-000605415039-001215761721,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000047584215:nodes-001332356080-011279693964,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059377343:nodes-000243776548-000736395941,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059377343:nodes-000736395941-004280313263,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059377344:nodes-000243776546-002200792879,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059377344:nodes-000310718798-001215761691,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059377344:nodes-000310718798-004080109906,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059377344:nodes-000736395961-004080109906,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059377344:nodes-001215761691-002200792879,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059377345:nodes-000736395961-000736395986,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059377377:nodes-000310718799-005064078636,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059377377:nodes-002200899661-007273598704,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059377377:nodes-002200899661-007273598705,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059377377:nodes-005064078636-007273598704,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059379039:nodes-000605405572-000736426359,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059379039:nodes-000736426359-004269820526,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059379039:nodes-004269820526-012925548234,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059379039:nodes-012925548234-012925548235,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059379039:nodes-012925548235-012925548236,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059379041:nodes-000736426470-004269861778,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059379041:nodes-000736426496-002200792887,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059379041:nodes-000736426496-004269861778,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059379041:nodes-002200792859-004280069056,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059379041:nodes-002200792859-004280069069,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059379041:nodes-002200792867-004280069063,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059379041:nodes-002200792867-004280071828,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059379041:nodes-002200792887-004280071902,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059379041:nodes-004280069056-004280069063,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059379041:nodes-004280069069-005064078674,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000059379041:nodes-004280071828-004280071902,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000098569316:nodes-000310718800-001140310269,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000098569316:nodes-001140309973-001583573201,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000098569316:nodes-001140310269-001583573201,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000105187074:nodes-001212123705-007273598734,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000105187074:nodes-001212123705-007273598735,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000105187074:nodes-001212123730-007273598738,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000105187074:nodes-001212123730-007273598740,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000105187074:nodes-001212123753-007273598738,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000105187074:nodes-001212123776-001212123859,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000105187074:nodes-001212123776-007273598742,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
kyoto_arashiyama,kyoto-arashiyama:osm-way-000105187074:nodes-001212123817-007273598735,False,NOT_COMPUTED,False,False,MISSING_FIELD_MEASUREMENT_DEFERRED,NOT_ENUMERATED,UNKNOWN,UNKNOWN,UNKNOWN,MISSING,UNKNOWN,NOT_ENUMERATED,0,0
